Invoice ID;Date;City;Gender;Customer type;Product line;Payment;Unit price;Quantity;Total;Gross margin percentage;Gross income;Rating
829-15-178;2026-02-06;Yangon;Male;Member;Home and lifestyle;Credit card;69;7;507,15;0,0479;24,29;9,1
706-47-697;2026-05-20;Mandalay;Female;Normal;Food and beverages;Cash;124;8;1041,6;0,0479;49,89;8,1
811-25-907;2026-01-21;Yangon;Male;Normal;Food and beverages;Ewallet;65;8;546,0;0,0479;26,15;2,3
132-84-886;2026-06-12;Yangon;Female;Normal;Sports and travel;Cash;138;3;434,7;0,0479;20,82;1,2
527-35-948;2026-11-10;Yangon;Male;Normal;Food and beverages;Ewallet;62;2;130,2;0,0479;6,24;8,0
708-81-886;2026-07-30;Naypyitaw;Female;Member;Food and beverages;Credit card;154;8;1293,6;0,0479;61,96;3,5
762-28-848;2026-01-22;Yangon;Female;Normal;Electronic accessories;Ewallet;568;5;2982,0;0,0479;142,84;2,9
526-28-509;2026-06-15;Yangon;Female;Normal;Food and beverages;Ewallet;4;4;16,8;0,0479;0,8;4,9
219-36-184;2026-12-05;Mandalay;Male;Normal;Fashion accessories;Credit card;35;8;294,0;0,0479;14,08;1,8
807-71-972;2026-09-10;Yangon;Female;Member;Food and beverages;Ewallet;136;4;571,2;0,0479;27,36;9,9
614-16-720;2026-03-17;Naypyitaw;Female;Normal;Electronic accessories;Cash;871;4;3658,2;0,0479;175,23;3,7
194-55-526;2026-11-25;Yangon;Female;Member;Food and beverages;Ewallet;178;9;1682,1;0,0479;80,57;5,8
127-46-332;2026-07-23;Yangon;Male;Normal;Food and beverages;Cash;36;3;113,4;0,0479;5,43;2,1
238-78-487;2026-02-27;Naypyitaw;Male;Normal;Fashion accessories;Ewallet;173;8;1453,2;0,0479;69,61;3,9
304-45-692;2026-10-16;Mandalay;Female;Normal;Food and beverages;Credit card;178;5;934,5;0,0479;44,76;8,4
823-49-930;2026-05-09;Mandalay;Female;Member;Health and beauty;Ewallet;148;3;466,2;0,0479;22,33;7,1
682-57-162;2026-05-19;Mandalay;Female;Normal;Food and beverages;Cash;157;5;824,25;0,0479;39,48;7,0
476-40-401;2026-07-03;Yangon;Male;Member;Home and lifestyle;Ewallet;47;10;493,5;0,0479;23,64;7,9
297-23-158;2026-01-31;Naypyitaw;Male;Member;Fashion accessories;Credit card;38;6;239,4;0,0479;11,47;4,6
621-61-422;2026-03-20;Yangon;Male;Normal;Sports and travel;Credit card;132;2;277,2;0,0479;13,28;7,8
928-92-614;2026-11-22;Naypyitaw;Female;Member;Home and lifestyle;Ewallet;280;2;588,0;0,0479;28,17;5,8
102-39-624;2026-03-22;Naypyitaw;Male;Member;Fashion accessories;Cash;57;2;119,7;0,0479;5,73;3,5
285-21-958;2026-08-22;Yangon;Male;Normal;Food and beverages;Credit card;150;9;1417,5;0,0479;67,9;3,1
270-99-187;2026-05-03;Yangon;Female;Normal;Electronic accessories;Ewallet;322;9;3042,9;0,0479;145,75;3,6
279-73-471;2026-02-02;Naypyitaw;Female;Normal;Fashion accessories;Credit card;248;1;260,4;0,0479;12,47;6,6
457-96-303;2026-03-16;Yangon;Female;Normal;Food and beverages;Credit card;169;6;1064,7;0,0479;51,0;7,3
302-28-602;2026-07-18;Yangon;Female;Member;Food and beverages;Cash;11;4;46,2;0,0479;2,21;8,7
314-60-722;2026-05-30;Yangon;Female;Member;Home and lifestyle;Credit card;389;3;1225,35;0,0479;58,69;8,6
854-38-405;2026-10-24;Yangon;Female;Member;Food and beverages;Ewallet;140;7;1029,0;0,0479;49,29;9,5
502-16-371;2026-08-05;Mandalay;Female;Normal;Food and beverages;Credit card;181;1;190,05;0,0479;9,1;2,4
839-89-803;2026-10-21;Naypyitaw;Male;Normal;Home and lifestyle;Credit card;258;7;1896,3;0,0479;90,83;6,7
722-71-133;2026-04-14;Yangon;Male;Member;Food and beverages;Credit card;51;10;535,5;0,0479;25,65;7,7
156-31-103;2026-10-14;Yangon;Male;Normal;Food and beverages;Credit card;21;1;22,05;0,0479;1,06;5,6
814-50-931;2026-09-09;Yangon;Male;Normal;Food and beverages;Ewallet;171;4;718,2;0,0479;34,4;1,8
274-18-186;2026-05-30;Mandalay;Male;Member;Health and beauty;Ewallet;116;9;1096,2;0,0479;52,51;4,5
327-84-505;2026-07-12;Mandalay;Male;Normal;Food and beverages;Ewallet;107;10;1123,5;0,0479;53,82;4,0
376-82-771;2026-01-09;Yangon;Male;Member;Home and lifestyle;Cash;147;7;1080,45;0,0479;51,75;6,0
242-29-859;2026-05-06;Yangon;Female;Member;Food and beverages;Ewallet;123;10;1291,5;0,0479;61,86;10,0
113-19-681;2026-10-24;Mandalay;Male;Member;Food and beverages;Cash;25;3;78,75;0,0479;3,77;5,8
640-35-243;2026-06-28;Mandalay;Male;Member;Food and beverages;Credit card;43;9;406,35;0,0479;19,46;3,1
939-17-887;2026-08-03;Yangon;Female;Normal;Food and beverages;Ewallet;55;6;346,5;0,0479;16,6;9,0
807-46-388;2026-05-01;Yangon;Female;Member;Food and beverages;Ewallet;60;8;504,0;0,0479;24,14;9,5
893-18-950;2026-07-13;Yangon;Female;Normal;Food and beverages;Credit card;183;10;1921,5;0,0479;92,04;4,8
237-66-391;2026-02-02;Yangon;Female;Normal;Food and beverages;Credit card;3;2;6,3;0,0479;0,3;8,3
960-66-982;2026-11-12;Mandalay;Male;Normal;Food and beverages;Ewallet;188;1;197,4;0,0479;9,46;1,8
131-34-277;2026-04-01;Yangon;Female;Member;Food and beverages;Ewallet;103;1;108,15;0,0479;5,18;5,9
356-41-907;2026-09-14;Mandalay;Male;Normal;Health and beauty;Ewallet;231;2;485,1;0,0479;23,24;7,6
116-81-479;2026-01-27;Naypyitaw;Female;Member;Fashion accessories;Ewallet;79;1;82,95;0,0479;3,97;7,0
775-32-115;2026-11-19;Yangon;Male;Normal;Food and beverages;Ewallet;4;3;12,6;0,0479;0,6;2,7
492-58-811;2026-11-09;Mandalay;Female;Member;Health and beauty;Credit card;158;1;165,9;0,0479;7,95;8,3
494-27-660;2026-06-20;Mandalay;Male;Member;Sports and travel;Credit card;369;3;1162,35;0,0479;55,68;2,0
372-91-838;2026-02-24;Yangon;Male;Normal;Electronic accessories;Ewallet;891;9;8419,95;0,0479;403,32;7,6
939-16-294;2026-04-28;Naypyitaw;Male;Member;Food and beverages;Ewallet;86;4;361,2;0,0479;17,3;4,9
792-10-474;2026-05-19;Yangon;Male;Member;Food and beverages;Cash;66;1;69,3;0,0479;3,32;4,3
777-78-996;2026-05-26;Yangon;Male;Normal;Home and lifestyle;Ewallet;240;9;2268,0;0,0479;108,64;9,4
612-85-187;2026-09-14;Yangon;Female;Normal;Food and beverages;Credit card;108;7;793,8;0,0479;38,02;2,0
819-56-268;2026-08-12;Mandalay;Male;Normal;Food and beverages;Ewallet;110;2;231,0;0,0479;11,06;1,2
583-37-795;2026-03-08;Yangon;Female;Member;Food and beverages;Credit card;66;6;415,8;0,0479;19,92;1,2
553-95-393;2026-09-30;Mandalay;Female;Normal;Health and beauty;Ewallet;112;1;117,6;0,0479;5,63;6,6
500-50-511;2026-10-18;Naypyitaw;Male;Normal;Food and beverages;Ewallet;28;2;58,8;0,0479;2,82;3,0
574-88-422;2026-05-01;Mandalay;Female;Normal;Sports and travel;Credit card;156;2;327,6;0,0479;15,69;8,9
340-28-770;2026-01-10;Yangon;Male;Normal;Food and beverages;Credit card;108;1;113,4;0,0479;5,43;6,8
298-28-913;2026-05-25;Mandalay;Male;Member;Fashion accessories;Ewallet;199;6;1253,7;0,0479;60,05;5,0
828-45-471;2026-01-22;Yangon;Female;Member;Sports and travel;Ewallet;31;8;260,4;0,0479;12,47;4,2
201-53-993;2026-08-07;Yangon;Male;Normal;Food and beverages;Ewallet;23;1;24,15;0,0479;1,16;3,4
782-80-620;2026-10-08;Yangon;Male;Normal;Sports and travel;Ewallet;63;4;264,6;0,0479;12,67;9,9
308-66-815;2026-12-15;Mandalay;Male;Normal;Electronic accessories;Cash;86;3;270,9;0,0479;12,98;5,9
195-36-799;2026-06-30;Mandalay;Female;Member;Food and beverages;Credit card;67;8;562,8;0,0479;26,96;9,9
793-36-527;2026-12-11;Yangon;Female;Member;Food and beverages;Credit card;172;9;1625,4;0,0479;77,86;1,6
219-76-463;2026-03-10;Yangon;Female;Member;Home and lifestyle;Credit card;320;7;2352,0;0,0479;112,66;3,4
253-72-417;2026-08-16;Mandalay;Male;Normal;Fashion accessories;Credit card;147;3;463,05;0,0479;22,18;3,1
148-31-117;2026-10-13;Mandalay;Female;Member;Food and beverages;Ewallet;72;5;378,0;0,0479;18,11;7,3
587-72-633;2026-01-05;Mandalay;Female;Member;Home and lifestyle;Cash;50;2;105,0;0,0479;5,03;5,7
190-92-803;2026-01-28;Mandalay;Female;Member;Fashion accessories;Cash;46;8;386,4;0,0479;18,51;4,0
269-11-363;2026-06-26;Naypyitaw;Female;Normal;Home and lifestyle;Credit card;333;6;2097,9;0,0479;100,49;5,1
459-53-146;2026-11-26;Mandalay;Female;Normal;Fashion accessories;Ewallet;81;4;340,2;0,0479;16,3;3,0
822-20-491;2026-04-30;Yangon;Female;Member;Health and beauty;Ewallet;247;4;1037,4;0,0479;49,69;9,1
388-89-432;2026-04-28;Yangon;Female;Normal;Health and beauty;Ewallet;203;3;639,45;0,0479;30,63;6,3
272-70-385;2026-10-21;Mandalay;Male;Normal;Food and beverages;Credit card;61;4;256,2;0,0479;12,27;9,7
197-87-250;2026-12-21;Mandalay;Female;Normal;Food and beverages;Ewallet;33;4;138,6;0,0479;6,64;1,2
593-77-749;2026-04-18;Mandalay;Female;Member;Food and beverages;Cash;134;2;281,4;0,0479;13,48;5,6
963-63-142;2026-03-22;Yangon;Male;Normal;Food and beverages;Cash;38;8;319,2;0,0479;15,29;4,0
615-45-872;2026-03-23;Mandalay;Female;Member;Sports and travel;Credit card;209;10;2194,5;0,0479;105,12;5,1
669-55-215;2026-05-04;Yangon;Female;Member;Home and lifestyle;Ewallet;357;5;1874,25;0,0479;89,78;2,9
233-24-462;2026-02-26;Yangon;Female;Member;Home and lifestyle;Credit card;347;9;3279,15;0,0479;157,07;5,2
204-30-270;2026-12-03;Yangon;Female;Normal;Sports and travel;Credit card;309;10;3244,5;0,0479;155,41;5,0
899-67-812;2026-10-31;Mandalay;Male;Normal;Food and beverages;Cash;39;3;122,85;0,0479;5,88;3,7
943-75-351;2026-04-13;Yangon;Female;Normal;Food and beverages;Cash;15;4;63,0;0,0479;3,02;2,2
955-81-843;2026-11-21;Mandalay;Male;Normal;Fashion accessories;Credit card;194;6;1222,2;0,0479;58,54;6,5
255-61-554;2026-08-15;Yangon;Female;Normal;Food and beverages;Credit card;61;9;576,45;0,0479;27,61;5,0
671-26-569;2026-04-20;Mandalay;Male;Member;Food and beverages;Credit card;36;3;113,4;0,0479;5,43;6,5
419-20-985;2026-05-07;Yangon;Female;Member;Food and beverages;Credit card;34;2;71,4;0,0479;3,42;4,9
280-62-708;2026-09-27;Yangon;Female;Member;Food and beverages;Ewallet;135;1;141,75;0,0479;6,79;7,1
638-34-660;2026-11-27;Naypyitaw;Female;Normal;Food and beverages;Ewallet;62;8;520,8;0,0479;24,95;3,9
129-16-849;2026-10-11;Yangon;Male;Member;Food and beverages;Credit card;41;9;387,45;0,0479;18,56;2,5
252-18-357;2026-09-27;Mandalay;Female;Normal;Home and lifestyle;Credit card;383;5;2010,75;0,0479;96,31;1,9
454-22-321;2026-10-17;Mandalay;Female;Normal;Food and beverages;Credit card;173;7;1271,55;0,0479;60,91;1,9
286-76-213;2026-02-21;Yangon;Female;Member;Food and beverages;Ewallet;29;1;30,45;0,0479;1,46;7,9
741-60-853;2026-02-04;Yangon;Female;Normal;Food and beverages;Credit card;65;8;546,0;0,0479;26,15;6,4
863-59-547;2026-07-20;Mandalay;Male;Member;Health and beauty;Credit card;56;6;352,8;0,0479;16,9;1,5
892-85-216;2026-01-07;Mandalay;Male;Normal;Food and beverages;Ewallet;74;2;155,4;0,0479;7,44;2,3
205-61-188;2026-12-23;Yangon;Female;Normal;Food and beverages;Credit card;29;6;182,7;0,0479;8,75;4,4
841-29-595;2026-11-20;Yangon;Male;Normal;Food and beverages;Credit card;23;5;120,75;0,0479;5,78;8,6
287-99-879;2026-05-05;Yangon;Female;Member;Health and beauty;Ewallet;73;8;613,2;0,0479;29,37;1,6
351-75-278;2026-03-15;Mandalay;Female;Normal;Fashion accessories;Cash;228;5;1197,0;0,0479;57,34;2,5
428-23-803;2026-09-05;Mandalay;Male;Member;Food and beverages;Ewallet;93;4;390,6;0,0479;18,71;5,5
994-44-344;2026-12-07;Mandalay;Female;Normal;Food and beverages;Cash;188;1;197,4;0,0479;9,46;1,4
438-77-549;2026-08-02;Yangon;Male;Normal;Food and beverages;Credit card;66;5;346,5;0,0479;16,6;5,6
423-61-295;2026-04-18;Yangon;Male;Normal;Home and lifestyle;Credit card;316;8;2654,4;0,0479;127,15;3,6
476-47-245;2026-12-18;Naypyitaw;Female;Normal;Food and beverages;Credit card;143;9;1351,35;0,0479;64,73;3,4
778-38-395;2026-07-23;Yangon;Female;Member;Sports and travel;Cash;72;10;756,0;0,0479;36,21;8,3
559-95-273;2026-09-12;Mandalay;Male;Normal;Food and beverages;Ewallet;89;7;654,15;0,0479;31,33;8,4
578-31-561;2026-01-16;Mandalay;Male;Member;Food and beverages;Credit card;103;6;648,9;0,0479;31,08;6,3
462-79-719;2026-02-09;Mandalay;Male;Member;Food and beverages;Ewallet;125;4;525,0;0,0479;25,15;1,2
464-12-610;2026-08-31;Naypyitaw;Male;Normal;Health and beauty;Credit card;242;2;508,2;0,0479;24,34;2,3
212-49-911;2026-11-06;Mandalay;Female;Normal;Food and beverages;Credit card;122;7;896,7;0,0479;42,95;9,0
462-78-274;2026-12-12;Yangon;Female;Normal;Food and beverages;Ewallet;57;10;598,5;0,0479;28,67;6,4
591-95-456;2026-10-03;Yangon;Male;Member;Fashion accessories;Cash;108;8;907,2;0,0479;43,45;4,4
416-34-819;2026-10-26;Yangon;Male;Normal;Health and beauty;Credit card;113;8;949,2;0,0479;45,47;2,5
239-40-174;2026-12-22;Yangon;Male;Member;Food and beverages;Credit card;78;4;327,6;0,0479;15,69;7,2
880-61-376;2026-06-13;Yangon;Male;Normal;Home and lifestyle;Ewallet;417;3;1313,55;0,0479;62,92;1,4
669-25-558;2026-08-25;Yangon;Female;Member;Home and lifestyle;Credit card;6;6;37,8;0,0479;1,81;7,4
888-32-205;2026-09-25;Mandalay;Female;Member;Sports and travel;Ewallet;193;7;1418,55;0,0479;67,95;9,9
474-16-563;2026-03-27;Yangon;Female;Member;Food and beverages;Credit card;142;5;745,5;0,0479;35,71;2,2
931-50-293;2026-03-12;Yangon;Female;Member;Fashion accessories;Credit card;191;4;802,2;0,0479;38,43;4,1
267-48-214;2026-12-24;Yangon;Female;Normal;Fashion accessories;Credit card;267;2;560,7;0,0479;26,86;4,8
248-22-622;2026-06-24;Yangon;Female;Normal;Health and beauty;Cash;8;8;67,2;0,0479;3,22;6,6
593-85-264;2026-04-08;Yangon;Male;Member;Food and beverages;Cash;168;4;705,6;0,0479;33,8;9,4
879-30-856;2026-01-05;Yangon;Male;Member;Food and beverages;Credit card;167;10;1753,5;0,0479;83,99;6,6
409-88-780;2026-09-09;Mandalay;Male;Member;Food and beverages;Ewallet;159;1;166,95;0,0479;8,0;5,3
935-60-312;2026-02-12;Yangon;Female;Member;Food and beverages;Credit card;143;8;1201,2;0,0479;57,54;9,8
731-72-640;2026-03-20;Yangon;Female;Member;Food and beverages;Ewallet;159;6;1001,7;0,0479;47,98;5,0
353-74-669;2026-07-03;Mandalay;Female;Normal;Sports and travel;Ewallet;283;1;297,15;0,0479;14,23;6,9
256-58-817;2026-09-15;Yangon;Female;Member;Food and beverages;Ewallet;117;2;245,7;0,0479;11,77;5,3
636-78-991;2026-09-20;Naypyitaw;Male;Member;Food and beverages;Credit card;184;4;772,8;0,0479;37,02;7,9
115-78-650;2026-05-08;Mandalay;Female;Normal;Fashion accessories;Ewallet;286;8;2402,4;0,0479;115,07;6,2
643-79-815;2026-03-03;Yangon;Female;Member;Home and lifestyle;Credit card;313;4;1314,6;0,0479;62,97;8,7
963-32-297;2026-01-03;Naypyitaw;Male;Member;Food and beverages;Credit card;173;8;1453,2;0,0479;69,61;9,8
271-80-222;2026-03-20;Naypyitaw;Male;Normal;Food and beverages;Ewallet;8;10;84,0;0,0479;4,02;1,0
748-67-890;2026-04-02;Naypyitaw;Female;Normal;Sports and travel;Ewallet;263;7;1933,05;0,0479;92,59;5,4
274-93-436;2026-12-28;Yangon;Male;Normal;Home and lifestyle;Ewallet;365;4;1533,0;0,0479;73,43;4,0
317-31-859;2026-07-20;Yangon;Male;Normal;Health and beauty;Ewallet;174;4;730,8;0,0479;35,01;4,8
484-37-920;2026-05-10;Mandalay;Female;Member;Health and beauty;Cash;157;3;494,55;0,0479;23,69;7,4
123-83-173;2026-05-28;Mandalay;Male;Normal;Food and beverages;Cash;62;7;455,7;0,0479;21,83;1,4
351-82-338;2026-08-08;Mandalay;Female;Normal;Electronic accessories;Ewallet;825;10;8662,5;0,0479;414,93;4,3
281-29-888;2026-09-06;Yangon;Male;Member;Food and beverages;Credit card;121;6;762,3;0,0479;36,51;5,9
620-94-563;2026-11-15;Mandalay;Female;Member;Food and beverages;Ewallet;27;10;283,5;0,0479;13,58;7,0
740-97-863;2026-03-14;Yangon;Female;Member;Home and lifestyle;Ewallet;57;5;299,25;0,0479;14,33;1,7
157-88-370;2026-04-12;Naypyitaw;Female;Member;Food and beverages;Credit card;145;8;1218,0;0,0479;58,34;8,4
313-55-622;2026-09-01;Yangon;Male;Member;Food and beverages;Ewallet;18;10;189,0;0,0479;9,05;6,9
212-64-603;2026-01-27;Naypyitaw;Male;Member;Food and beverages;Ewallet;189;7;1389,15;0,0479;66,54;5,0
701-61-869;2026-07-29;Yangon;Male;Normal;Fashion accessories;Ewallet;180;5;945,0;0,0479;45,27;4,0
800-47-705;2026-08-26;Naypyitaw;Male;Normal;Food and beverages;Ewallet;38;5;199,5;0,0479;9,56;7,2
691-21-216;2026-03-06;Mandalay;Male;Normal;Food and beverages;Cash;23;9;217,35;0,0479;10,41;7,6
379-21-657;2026-05-03;Yangon;Female;Normal;Electronic accessories;Credit card;295;9;2787,75;0,0479;133,53;6,5
742-41-373;2026-11-08;Yangon;Female;Member;Food and beverages;Cash;187;5;981,75;0,0479;47,03;4,6
982-55-766;2026-04-08;Yangon;Female;Normal;Food and beverages;Credit card;65;4;273,0;0,0479;13,08;4,2
567-59-263;2026-11-27;Mandalay;Male;Member;Food and beverages;Ewallet;8;3;25,2;0,0479;1,21;9,6
728-99-373;2026-11-01;Yangon;Male;Member;Food and beverages;Ewallet;56;9;529,2;0,0479;25,35;9,3
971-58-888;2026-01-11;Mandalay;Male;Member;Health and beauty;Credit card;84;4;352,8;0,0479;16,9;4,6
108-65-896;2026-12-27;Yangon;Female;Member;Food and beverages;Cash;54;7;396,9;0,0479;19,01;9,7
687-87-154;2026-09-28;Mandalay;Female;Member;Food and beverages;Credit card;165;1;173,25;0,0479;8,3;9,1
227-78-841;2026-06-08;Mandalay;Male;Normal;Food and beverages;Cash;48;8;403,2;0,0479;19,31;2,8
120-21-574;2026-01-28;Naypyitaw;Female;Normal;Food and beverages;Credit card;124;10;1302,0;0,0479;62,37;1,3
731-44-694;2026-05-30;Yangon;Female;Member;Health and beauty;Credit card;109;10;1144,5;0,0479;54,82;9,0
602-41-469;2026-05-12;Yangon;Female;Normal;Food and beverages;Cash;115;4;483,0;0,0479;23,14;1,0
656-86-695;2026-05-20;Yangon;Male;Normal;Food and beverages;Ewallet;88;5;462,0;0,0479;22,13;2,0
143-45-845;2026-06-15;Yangon;Female;Normal;Electronic accessories;Ewallet;270;6;1701,0;0,0479;81,48;8,9
199-21-235;2026-08-14;Yangon;Male;Normal;Food and beverages;Credit card;138;10;1449,0;0,0479;69,41;1,6
827-40-618;2026-03-14;Yangon;Male;Normal;Health and beauty;Ewallet;279;9;2636,55;0,0479;126,29;7,3
989-67-135;2026-12-11;Naypyitaw;Female;Member;Food and beverages;Cash;118;5;619,5;0,0479;29,67;5,5
359-25-392;2026-08-02;Yangon;Female;Normal;Fashion accessories;Credit card;289;7;2124,15;0,0479;101,75;7,5
239-58-872;2026-05-13;Mandalay;Female;Normal;Food and beverages;Ewallet;169;3;532,35;0,0479;25,5;7,4
182-60-478;2026-08-22;Yangon;Female;Normal;Electronic accessories;Ewallet;794;1;833,7;0,0479;39,93;5,7
489-47-680;2026-09-05;Yangon;Male;Member;Home and lifestyle;Ewallet;321;9;3033,45;0,0479;145,3;7,9
410-87-922;2026-10-13;Naypyitaw;Female;Member;Health and beauty;Ewallet;153;4;642,6;0,0479;30,78;1,5
138-88-511;2026-11-12;Yangon;Male;Normal;Food and beverages;Ewallet;183;6;1152,9;0,0479;55,22;3,5
343-98-516;2026-02-10;Naypyitaw;Male;Normal;Fashion accessories;Ewallet;224;8;1881,6;0,0479;90,13;2,3
917-36-637;2026-05-11;Yangon;Female;Member;Food and beverages;Ewallet;91;1;95,55;0,0479;4,58;5,2
242-65-599;2026-02-02;Mandalay;Female;Normal;Food and beverages;Cash;87;9;822,15;0,0479;39,38;4,5
685-42-496;2026-03-18;Yangon;Male;Normal;Food and beverages;Credit card;100;7;735,0;0,0479;35,21;8,9
365-17-543;2026-09-24;Yangon;Male;Member;Food and beverages;Credit card;114;5;598,5;0,0479;28,67;4,9
205-43-391;2026-04-27;Yangon;Male;Normal;Sports and travel;Credit card;274;1;287,7;0,0479;13,78;2,5
775-53-243;2026-05-18;Yangon;Male;Member;Food and beverages;Ewallet;152;6;957,6;0,0479;45,87;2,7
758-14-876;2026-10-11;Yangon;Female;Member;Food and beverages;Ewallet;161;3;507,15;0,0479;24,29;6,2
610-47-247;2026-01-24;Yangon;Female;Member;Fashion accessories;Ewallet;134;9;1266,3;0,0479;60,66;1,1
894-27-225;2026-09-09;Mandalay;Male;Member;Fashion accessories;Ewallet;220;9;2079,0;0,0479;99,58;8,2
956-82-836;2026-02-13;Yangon;Male;Normal;Food and beverages;Credit card;106;1;111,3;0,0479;5,33;1,8
572-15-924;2026-03-04;Yangon;Male;Member;Food and beverages;Credit card;57;7;418,95;0,0479;20,07;3,7
619-61-754;2026-12-21;Yangon;Male;Member;Electronic accessories;Ewallet;1106;5;5806,5;0,0479;278,13;1,7
287-32-857;2026-05-31;Mandalay;Male;Normal;Food and beverages;Ewallet;97;3;305,55;0,0479;14,64;6,7
487-22-703;2026-11-16;Yangon;Female;Normal;Food and beverages;Credit card;110;1;115,5;0,0479;5,53;3,4
179-33-646;2026-12-07;Yangon;Male;Member;Health and beauty;Cash;190;5;997,5;0,0479;47,78;1,6
584-57-619;2026-11-22;Mandalay;Male;Normal;Fashion accessories;Credit card;291;2;611,1;0,0479;29,27;4,5
718-35-490;2026-03-04;Yangon;Female;Normal;Food and beverages;Cash;151;6;951,3;0,0479;45,57;3,4
811-86-799;2026-12-02;Yangon;Female;Normal;Fashion accessories;Credit card;167;8;1402,8;0,0479;67,19;8,0
243-72-550;2026-12-08;Yangon;Female;Member;Food and beverages;Credit card;178;3;560,7;0,0479;26,86;9,6
760-65-525;2026-10-27;Mandalay;Male;Member;Food and beverages;Ewallet;163;9;1540,35;0,0479;73,78;6,4
192-41-571;2026-05-01;Yangon;Male;Member;Food and beverages;Cash;86;9;812,7;0,0479;38,93;2,0
148-46-873;2026-07-02;Mandalay;Female;Normal;Food and beverages;Credit card;99;3;311,85;0,0479;14,94;6,1
547-67-983;2026-07-05;Mandalay;Female;Normal;Health and beauty;Credit card;165;10;1732,5;0,0479;82,99;5,9
127-77-688;2026-11-06;Yangon;Female;Normal;Food and beverages;Ewallet;38;1;39,9;0,0479;1,91;7,6
707-16-326;2026-01-20;Mandalay;Male;Member;Food and beverages;Credit card;3;3;9,45;0,0479;0,45;7,8
930-48-127;2026-11-10;Mandalay;Female;Normal;Home and lifestyle;Ewallet;15;6;94,5;0,0479;4,53;5,5
712-63-794;2026-12-31;Yangon;Female;Member;Electronic accessories;Ewallet;734;4;3082,8;0,0479;147,67;5,1
566-38-922;2026-04-07;Yangon;Female;Member;Fashion accessories;Credit card;251;1;263,55;0,0479;12,62;2,8
415-27-735;2026-12-11;Yangon;Female;Member;Food and beverages;Ewallet;101;4;424,2;0,0479;20,32;4,0
102-24-405;2026-06-09;Mandalay;Female;Normal;Food and beverages;Credit card;93;3;292,95;0,0479;14,03;4,8
481-21-514;2026-02-22;Mandalay;Female;Member;Food and beverages;Credit card;87;3;274,05;0,0479;13,13;7,6
914-99-741;2026-11-07;Mandalay;Female;Member;Food and beverages;Ewallet;37;3;116,55;0,0479;5,58;5,6
900-38-617;2026-12-04;Yangon;Female;Normal;Home and lifestyle;Credit card;403;7;2962,05;0,0479;141,88;7,7
310-92-351;2026-10-07;Yangon;Female;Member;Food and beverages;Ewallet;167;4;701,4;0,0479;33,6;2,6
655-16-260;2026-03-15;Naypyitaw;Female;Member;Sports and travel;Ewallet;49;7;360,15;0,0479;17,25;1,6
